10569.8798568,10568.9560542,10568.902874,10568.6759282,10568.7693987,10568.7926658,10569.0319261,10569.1129211,10569.1299885,10569.2375989,10569.300921,10569.2972064,10569.3795038,10569.3855624,10569.3997271,10569.4005205,10569.3822663,10569.3282687,10569.2763137,10569.2382264,10569.2809416,10569.2195634,10569.2128122,10569.2515906,10569.2698351,10569.302096,10569.3451511,10569.3788598,10569.3918823,10569.409292,10569.4262054,10569.4468538,10569.4560833,10569.4500768,10569.4348965,10569.4432535,10569.4483326,10569.4271898,10569.418042,10569.3997014,10569.3815563,10569.3480571,10569.318909,10569.2852876,10569.2661381,10569.1993911,10569.1443671,
0,10568.5510417,10568.6201397,10568.5004579,10568.7008668,10568.7314405,10569.0011165,10569.0597373,10569.1426347,10569.2263706,10569.2917619,10569.2891741,10569.3732693,10569.3798756,10569.3947437,10569.3960745,10569.3310562,10569.3229984,10569.2710615,10569.2348447,10569.2298787,10569.2137165,10569.207944,10569.2454912,10569.264605,10569.2993731,10569.3347443,10569.3775572,10569.3922605,10569.4087132,10569.4242947,10569.4442677,10569.4580546,10569.4504117,10569.436941,10569.4431973,10569.4494274,10569.4278503,10569.4118751,10569.3980727,10569.3806469,10569.3502102,10569.3140151,10569.2830964,10569.2665005,10569.1986549,10569.1442765,
0,0,10568.8332974,10568.5101075,10568.7239321,10568.7578788,10569.0413308,10569.0894231,10569.1428893,10569.2541596,10569.3192898,10569.3133129,10569.3477566,10569.4026959,10569.4154403,10569.414788,10569.3494639,10569.3360371,10569.2824968,10569.244244,10569.2414802,10569.2245635,10569.2159358,10569.2544299,10569.2704866,10569.3045272,10569.3445174,10569.3849845,10569.398551,10569.4157696,10569.4305233,10569.4541434,10569.463193,10569.4619318,10569.4486657,10569.4499214,10569.4523858,10569.4317396,10569.4187939,10569.3992852,10569.3849027,10569.35362,10569.3121753,10569.2893145,10569.2643952,10569.2006512,10569.1475977,
0,0,0,10568.4235947,10568.6895951,10568.7361352,10569.0444151,10569.1348606,10569.1804813,10569.2620863,10569.3291822,10569.3206939,10569.4062308,10569.4102318,10569.4221458,10569.4206391,10569.3547381,10569.34186,10569.2881528,10569.2486816,10569.2430489,10569.2268078,10569.2186626,10569.2591177,10569.274108,10569.3098335,10569.3453413,10569.386877,10569.4033252,10569.4171641,10569.4325145,10569.4545868,10569.4626388,10569.46297,10569.4460024,10569.450752,10569.454201,10569.4332346,10569.4187058,10569.4057655,10569.3848292,10569.3561278,10569.3183724,10569.2885304,10569.2680227,10569.2009334,10569.150604,
0,0,0,0,10568.8258964,10568.8509528,10569.1744526,10569.2247701,10569.2347549,10569.3276063,10569.3919603,10569.3774417,10569.4597716,10569.4608141,10569.4653878,10569.4599708,10569.3901822,10569.3708945,10569.3157729,10569.2711984,10569.2649325,10569.2434997,10569.2368388,10569.2772226,10569.2897713,10569.3260235,10569.3622293,10569.4011317,10569.4188449,10569.4343089,10569.4465101,10569.4690508,10569.4827568,10569.4687396,10569.4570416,10569.4590683,10569.4669832,10569.4413101,10569.4294854,10569.4128433,10569.3928591,10569.3619764,10569.3262819,10569.2986123,10569.2758834,10569.2072156,10569.1525905,
0,0,0,0,0,10568.8955535,10569.3826895,10569.2963787,10569.320952,10569.4107653,10569.4743708,10569.4437825,10569.4789102,10569.4778545,10569.4754397,10569.5072356,10569.4310507,10569.4035458,10569.3393668,10569.291067,10569.2831489,10569.2627084,10569.2509596,10569.2891399,10569.3069894,10569.34048,10569.3752883,10569.4187275,10569.4342805,10569.445094,10569.4669151,10569.4887138,10569.4929552,10569.4893581,10569.4674574,10569.4763276,10569.4819296,10569.4542708,10569.4396262,10569.4231936,10569.4043494,10569.3689839,10569.332097,10569.3058546,10569.2805146,10569.2151861,10569.1562617,
0,0,0,0,0,0,10569.5325785,10569.360533,10569.3737638,10569.4464035,10569.5096712,10569.4696972,10569.5112285,10569.5046814,10569.503191,10569.5302634,10569.4469975,10569.4154085,10569.3498438,10569.2999685,10569.2889207,10569.2701855,10569.2575742,10569.2964732,10569.3105057,10569.3476035,10569.3836654,10569.4256602,10569.4368088,10569.4510175,10569.4703308,10569.4908915,10569.4955985,10569.4917729,10569.4787343,10569.4824349,10569.4845574,10569.4575363,10569.4409829,10569.4255113,10569.4094885,10569.3752399,10569.3346881,10569.3060978,10569.285455,10569.210111,10569.1601151,
0,0,0,0,0,0,0,10569.2506884,10569.352085,10569.370534,10569.4564366,10569.4110499,10569.5124703,10569.5049121,10569.499947,10569.5229531,10569.4360038,10569.4014387,10569.3348172,10569.2837157,10569.2772023,10569.2557569,10569.2461741,10569.2906464,10569.3067981,10569.3394868,10569.3791433,10569.4237091,10569.4414688,10569.4491123,10569.4684322,10569.4857393,10569.5000889,10569.4938756,10569.4744502,10569.4800704,10569.4823405,10569.4562765,10569.4440371,10569.4256238,10569.4059374,10569.3711503,10569.3327172,10569.2999113,10569.2817598,10569.2112548,10569.1498754,
0,0,0,0,0,0,0,0,10569.4115577,10569.4922578,10569.555893,10569.5150279,10569.5924297,10569.6126178,10569.5928571,10569.5601244,10569.4626549,10569.411676,10569.3470908,10569.2866828,10569.278328,10569.2562606,10569.2423129,10569.2925264,10569.3083353,10569.3445993,10569.3868771,10569.4293383,10569.448717,10569.4584463,10569.4784614,10569.5023227,10569.5079168,10569.4986767,10569.4814034,10569.4855642,10569.4900239,10569.463861,10569.4457678,10569.4328664,10569.4077933,10569.3772179,10569.3356626,10569.3027913,10569.2822861,10569.2086772,10569.1486816,
0,0,0,0,0,0,0,0,0,10569.4868577,10569.6325986,10569.4955147,10569.6371711,10569.6023279,10569.5733478,10569.5737918,10569.4673265,10569.4065953,10569.3406254,10569.280661,10569.2700884,10569.2464258,10569.2337901,10569.2873307,10569.300512,10569.3420644,10569.3833709,10569.4311948,10569.448115,10569.4558303,10569.4804042,10569.5022991,10569.5092149,10569.5058687,10569.4856785,10569.4894673,10569.4909477,10569.4643728,10569.4454586,10569.4319687,10569.4075237,10569.3716343,10569.3341982,10569.30173,10569.2808606,10569.2060019,10569.1466019,
