179425.620487,589927.538445,869287.010255,1641477.18056,2983083.07059,3510480.37223,5198216.54633,7402027.33042,8724176.38956,10832365.827,11852946.5397,13307581.408,14412555.3194,15533347.8812,17092591.1174,19051567.173,21067423.0396,23349546.8492,26197477.6193,29034283.1641,31154246.517,32622158.8328,34990078.3931,39231352.5644,40466608.9385,43256471.4952,46303725.267,49682019.2277,51660478.543,53034427.8444,55159516.1553,57981042.09,60486064.987,63219215.5167,65889687.8887,68818970.8078,71925378.1554,75896900.6775,78914207.9546,82316974.6393,85424933.6591,88362133.6604,91611504.8303,93652601.0677,95038293.6688,98777202.7264,101714168.659,
0,410492.815909,689852.420661,1462039.95803,2803646.68044,3331043.50081,5018782.27015,7222590.21716,8544746.41865,10652933.897,11673515.7186,13128150.8728,14233124.7867,15353916.7836,16913159.3457,18872134.0865,20887953.175,23170111.3236,26018039.6858,28854843.7948,30974751.6843,32442719.5505,34810640.0172,39051915.1566,40287172.035,43077035.3674,46124289.9453,49502584.6494,51481044.1269,52854993.4734,54980081.6092,57801607.2602,60306629.995,63039780.2462,65710252.2128,68639534.7032,71745941.696,75717463.4951,78734770.2956,82137536.2909,85245494.8169,88182694.1564,91432064.7066,93473160.5874,94858853.1373,98597761.8723,101534727.593,
0,0,279341.72259,1051536.14706,2393146.40818,2920542.19517,4608280.01451,6812088.39968,8134241.34003,10242432.7764,11263016.0222,12717652.448,13822604.1895,14943416.6876,16502657.3443,18461630.3657,20477448.0078,22759604.8555,25607531.2869,28444333.5802,30564240.5,32032209.6998,34400132.1569,38641409.0362,39876666.7375,42666530.9308,45713786.0412,49092081.2844,51070540.9223,52444489.6805,54569577.4906,57391102.2487,59896124.2578,62629273.804,65299745.0958,68229026.7674,71335432.8628,75306953.5467,78324259.7919,81727025.2835,84834983.0128,87772182.0691,91021552.2521,93062647.7805,94448341.01,98187250.9979,101124217.502,
0,0,0,772185.408488,2113792.1661,2641188.71302,4328926.79634,6532737.25936,7854888.63742,9963074.55967,10983654.0317,12438284.9225,13543253.414,14664040.2244,16223275.3436,18182243.2034,20198057.3219,22480209.7156,25328133.0588,28164931.3899,30284836.5445,31752808.474,34120734.7374,38362015.7321,39597275.2135,42387142.3633,45434399.8941,48812697.8039,50791158.6262,52165106.6557,54290193.7655,57111717.1839,59616738.0062,62349885.8801,65020355.9903,67949636.0732,71056040.7856,75027559.4555,78044864.1615,81447627.8873,84555584.0987,87492781.8591,90742150.9209,92783245.4321,94168939.0035,97907850.1677,100844817.003,
0,0,0,0,1341602.29308,1869000.75289,3556735.52239,5760544.96691,7082693.02357,9190877.87667,10211451.2416,11666073.6181,12771033.1359,13891811.8831,15451036.2276,17409994.4738,19425800.513,21707947.0303,24555862.1854,27392653.3026,29512555.0176,30980532.53,33348466.6071,37589755.9165,38825018.9165,41614891.49,44662153.0398,48040455.5403,50018917.9955,51392863.8907,53517949.6313,56339469.9241,58844488.1767,61577632.8007,64248100.6186,67177377.2067,70283778.4824,74255293.0114,77272595.0927,80675355.9142,83783309.3261,86720505.1451,89969872.5071,92010965.4117,93396660.5721,97135575.3574,100072544.243,
0,0,0,0,0,527391.487064,2215122.2636,4418928.1142,5741076.42864,7849259.92605,8869830.34763,10324445.5421,11429372.1563,12550143.3326,14109348.9637,16068319.2797,18084111.3832,20366253.4828,23214155.0289,26050936.292,28170833.7021,29638819.7248,32006766.4454,36248068.8869,37483337.0591,40273217.7967,43320485.1801,46698793.8582,48677258.8515,50051202.2598,52176286.2669,54997802.8611,57502817.6517,60235958.1409,62906422.6711,65835695.0909,68942092.1624,72913601.1513,75930899.7327,79333656.4893,82441606.0696,85378799.1374,88628163.8884,90669254.4484,92054951.9324,95793871.2114,98730842.5291,
0,0,0,0,0,0,1687723.40734,3891529.78537,5213676.96926,7321856.12795,8342418.526,9797023.35215,10901941.4166,12022704.1982,13581899.4597,15540860.1923,17556645.897,19838782.6567,22686678.2969,25523453.8344,27643349.0141,29111340.2778,31479294.4558,35720605.198,36955876.7698,39745762.8385,42793034.3946,46171347.7185,48149814.3382,49523756.2446,51648839.179,54470353.353,56975366.1133,59708503.9968,62378966.3736,65308235.8912,68414630.4791,72386135.8942,75403432.3914,78806186.5382,81914133.6768,84851325.2922,88100688.2964,90141777.2846,91527475.9888,95266397.8332,98203370.3289,
0,0,0,0,0,0,0,2203803.94251,3525951.28901,5634117.68391,6654664.4199,8109242.16427,9214153.82865,10334894.6611,11894064.0012,13852999.2685,15868766.0072,18150888.4683,20998766.6464,23835526.0357,25955415.3049,27423422.4175,29791397.7644,34032732.8685,35268014.1522,38057915.657,41105200.2471,44483526.8875,46461998.5022,47835937.4915,49961018.4755,52782527.4173,55287535.3593,58020666.9603,60691123.9705,63620386.8004,66726774.9392,70698270.9575,73715561.4401,77118308.3433,80226248.6788,83163434.5074,86412792.113,88453876.1321,89839576.9608,93578502.4206,96515476.0221,
0,0,0,0,0,0,0,0,1322137.20346,3430307.65597,4450823.17775,5905367.46053,7010234.08982,8130954.20697,9690089.5646,11648974.9841,13664723.6017,15946830.901,18794694.1008,21631437.3023,23751322.1585,25219354.449,27587363.3096,31828736.113,33064031.4157,35853955.2256,38901257.7656,42279602.6182,44258080.7212,45632015.3436,47757093.8317,50578596.0351,53083597.8249,55816721.5918,58487172.0491,61416426.2915,64522806.3297,68494291.1234,71511574.319,74914312.6769,78022244.9989,80959424.7244,84208776.0929,86249854.5498,87635559.1586,91374491.7772,94311468.644,
0,0,0,0,0,0,0,0,0,2108156.36404,3128649.75317,4583148.03688,5687999.40118,6808684.65437,8367795.45854,10326683.1089,12342421.7056,14624525.9995,17472380.066,20309116.4221,22429000.0575,23897049.7472,26265080.8296,30506479.207,31741783.5909,34531722.0492,37579036.4762,40957392.5813,42935874.2006,44309806.5006,46434883.4571,49256382.1661,51761380.4359,54494499.8895,57164947.0093,60094195.8911,63200571.1196,67172049.5379,70189328.5395,73592061.5338,76699989.4926,79637165.9517,82886513.7222,84927589.2403,86313296.0376,90052232.5657,92989211.1225,
