170002,2.91522
10002,2.93005
60008,1.25518
30002,2.97563
130002,2.83319
110002,2.78075
8,1.24255
1600012,1.34052
2000010,1.37524
400010,1.3463
1200011,1.31012
70003,1.00805
180008,1.23874
190002,2.72284
80009,1.2269
20008,1.28276
2000011,1.39957
50003,1.11366
9,1.31862
10003,1.11148
1600013,1.42128
90005,1.08177
100008,1.28874
400011,1.37697
70004,1.08797
1200012,1.39225
2000012,1.4788
180009,1.28402
50004,1.17853
90006,1.09531
60009,1.22332
800010,1.31246
10004,1.18511
10,1.33853
140009,1.26787
150003,1.09628
100009,1.36386
1600014,1.47532
400012,1.42682
130003,1.15502
1200013,1.46045
210003,1.07523
170003,1.05318
30003,1.02137
2000013,1.563
110003,1.05865
1800010,1.3393
600010,1.30572
800011,1.35569
150004,1.11179
11,1.36619
20009,1.26148
1400010,1.35919
130004,1.2323
1000010,1.39393
70005,1.08871
1600015,1.51065
190003,1.01391
210004,1.14878
30004,1.11178
170004,1.14105
110004,1.1782
90007,1.18082
400013,1.47243
1200014,1.48648
1800011,1.34095
2000014,1.58468
600011,1.30268
70006,1.06002
800012,1.4271
200010,1.3512
50005,1.17131
190004,1.05548
1400011,1.41606
10005,1.23276
1000011,1.41089
400014,1.5026
1200015,1.52176
2000015,1.60759
600012,1.37348
50006,1.22594
800013,1.5109
200011,1.38789
10006,1.18273
1400012,1.48805
90008,1.16268
1000012,1.52989
130005,1.24292
30005,1.20872
70007,1.10249
400015,1.53508
12,1.30553
1200016,1.56871
1800012,1.32966
170005,1.18961
50007,1.32271
210005,1.16573
2000016,1.63974
110005,1.10942
600013,1.44823
800014,1.55517
150005,1.19017
1400013,1.58097
190005,1.07477
30006,1.26289
1000013,1.5855
1800013,1.53091
170006,1.21053
13,1.48741
110006,1.10944
400016,1.57793
210006,1.18384
1600016,1.3444
50008,1.38655
1200017,1.55957
600014,1.44622
150006,1.21608
2000017,1.62601
190006,1.12354
800015,1.56776
130006,1.17231
1400014,1.57352
1800014,1.58621
200012,1.35395
1000014,1.55696
14,1.49386
10007,1.18863
400017,1.58277
1600017,1.54253
600015,1.46292
1200018,1.73653
90009,1.26106
1800015,1.58486
70008,1.0945
800016,1.59561
1400015,1.5611
200013,1.54318
1000015,1.60513
15,1.55201
30007,1.18072
400018,1.77558
170007,1.20692
2000018,1.58972
600016,1.48862
800017,1.57306
1400016,1.61181
200014,1.56652
210007,1.1815
110007,1.1534
130007,1.22552
50009,1.28957
190007,1.05273
1000016,1.605
150007,1.17321
900010,1.38723
400019,1.89705
600017,1.48163
1800016,1.43039
1600018,1.47476
200015,1.55801
1200019,1.58929
1400017,1.58942
1000017,1.56578
10008,1.16947
70009,1.15062
1800017,1.60998
400020,1.95173
600018,1.69649
170008,1.24437
16,1.41479
30008,1.22355
1400018,1.78459
190008,1.06325
500010,1.38659
110008,1.17377
1200020,1.6231
800018,1.56676
130008,1.26474
150008,1.28147
900011,1.40357
17,1.56228
210008,1.21356
1400019,1.92503
2000019,1.67322
1800018,1.52012
200016,1.44927
1600019,1.55563
1000018,1.52809
18,1.74875
400021,1.76236
600019,1.53408
1400020,1.96893
2000020,1.99733
170009,1.30227
700010,1.20789
200017,1.60928
10009,1.20955
30009,1.25254
1200021,1.65564
190009,1.12156
1000019,1.85021
1800019,1.59667
19,1.80566
110009,1.18277
130009,1.27129
150009,1.35408
1400021,2.06747
500011,1.408
900012,1.44312
210009,1.26063
1600020,1.609
1000020,1.8655
800019,1.60906
20,1.86244
1200022,1.72755
1400022,2.13063
300010,1.33643
200018,1.5545
400022,1.80899
700011,1.21699
600020,1.56205
1800020,1.64575
100010,1.29145
2000021,1.77167
1900010,1.20974
1700010,1.39567
1500010,1.44705
1400023,2.15623
1100010,1.28581
1300010,1.33211
500012,1.38879
2100010,1.35824
900013,1.50949
1600021,1.65943
700012,1.23416
800020,1.6851
21,1.65261
1800021,1.6866
1400024,2.24461
1000021,1.6855
1200023,1.7878
200019,1.61695
300011,1.34329
400023,1.84964
2000022,1.83947
1700011,1.43312
1900011,1.26835
100011,1.32672
600021,1.58941
22,2.02077
1000022,2.03455
1400025,2.32415
1500011,1.45601
1300011,1.35132
1100011,1.29183
700013,1.33913
1800022,1.74804
2100011,1.38274
500013,1.4901
600022,1.94863
1600022,1.73022
800021,1.76934
1400026,2.37819
2000023,1.89941
900014,1.54988
1200024,1.84217
200020,1.63183
1700012,1.47927
100012,1.39074
300012,1.39802
1800023,1.78398
400024,1.94227
1500012,1.3993
1900012,1.28463
1300012,1.37846
1100012,1.28372
2100012,1.40421
500014,1.5506
23,1.81415
1000023,1.75467
700014,1.41326
100013,1.47915
1600023,1.83321
600023,1.72336
800022,1.83405
2000024,1.98001
200021,1.69154
1800024,1.84923
1400027,2.05313
900015,1.58462
1200025,1.84672
1700013,1.5611
1300013,1.45363
300013,1.4967
1900013,1.35686
400025,1.94819
1500013,1.48179
800023,1.881
500015,1.59801
1000024,1.8139
24,1.89029
700015,1.47408
100014,1.53255
2100013,1.49966
1600024,1.90375
1300014,1.52632
1100013,1.36495
600024,1.81159
1800025,1.89401
2000025,2.00674
200022,1.74146
1700014,1.60166
900016,1.68057
300014,1.55001
1400028,2.09463
800024,1.94567
1200026,1.8437
400026,1.98031
1500014,1.56902
1900014,1.45903
1300015,1.52993
1000025,1.86796
500016,1.69791
700016,1.56347
25,1.911
1600025,1.92482
2100014,1.57262
100015,1.53722
1100014,1.45667
800025,1.94796
1800026,1.90751
2000026,2.03049
600025,1.84764
1700015,1.64716
900017,1.74703
200023,1.83374
300015,1.59906
1300016,1.60407
400027,2.02766
1500015,1.60869
1200027,1.89198
1900015,1.50014
1400029,2.14543
1000026,1.86661
500017,1.78469
700017,1.6305
800026,1.97568
26,1.89754
2100015,1.61044
1600026,1.97058
100016,1.63395
1100015,1.48161
1300017,1.68424
1800027,1.93559
1700016,1.70585
600026,1.89902
900018,1.81653
300016,1.70412
200024,1.91705
1200028,1.96894
2000027,2.07814
1500016,1.70806
400028,2.08862
800027,2.02551
1900016,1.56472
700018,1.74319
1300018,1.80069
500018,1.88276
27,1.95796
1400030,2.16446
2100016,1.69917
1000027,1.85905
1600027,2.00019
100017,1.68919
1100016,1.51707
1700017,1.7903
800028,2.06573
300017,1.75211
1800028,1.98433
600027,1.95406
900019,1.82977
200025,1.9248
1200029,2.03515
1300019,1.81895
2000028,2.13429
400029,2.14186
1500017,1.78354
1900017,1.63218
500019,1.9044
700019,1.76198
2100017,1.77791
1000028,1.89143
1600028,2.06632
28,1.99299
1400031,2.12037
100018,1.77978
800029,2.09723
1100017,1.58404
300018,1.84561
1800029,2.01694
1700018,1.89519
900020,1.76226
600028,2.00651
2000029,2.18757
1200030,2.06835
200026,1.95899
1300020,1.73847
400030,2.18768
1900018,1.70432
500020,1.85931
700020,1.70447
1500018,1.85764
800030,2.13498
2100018,1.87916
1600029,2.12039
1000029,1.93618
29,2.0355
1400032,2.18832
1100018,1.67076
1700019,1.89149
100019,1.75893
900021,1.82051
1800030,2.01047
1200031,2.0088
300019,1.89546
2000030,2.21425
200027,2.01796
800031,2.06973
1300021,1.79646
600029,2.08292
1900019,1.69057
500021,1.94294
1600030,2.1428
700021,1.77532
1500019,1.87033
400031,2.14438
2100019,1.88711
1000030,1.92945
30,2.05136
1400033,2.36905
1700020,1.82669
1800031,1.93431
1300022,1.9675
1100019,1.64835
1200032,2.08297
900022,1.99946
2000031,2.14994
1900020,1.61299
700022,1.93851
100020,1.74469
600030,2.10988
800032,2.13102
500022,2.11297
1600031,2.07081
300020,1.81972
200028,2.05453
400032,2.22306
2100020,1.82072
1800032,2.02805
1000031,1.8604
1300023,2.00889
31,2.02087
1500020,1.82477
1700021,1.91712
1400034,2.43772
1100020,1.57794
900023,2.06352
1900021,1.70954
700023,1.99764
100021,1.84083
2000032,2.23683
500023,2.12926
1800033,2.18787
200029,2.09666
300021,1.88032
1300024,2.09368
800033,2.29723
1200033,2.23235
600031,2.06126
1600032,2.16115
2100021,1.90472
400033,2.38582
1700022,2.10517
32,2.11476
1000032,1.93238
1500021,1.88824
1400035,2.5389
1300025,2.06701
1100021,1.63017
1800034,2.26372
1900022,1.86172
700024,2.08956
100022,2.01497
900024,2.11812
500024,2.20603
300022,2.07223
2000033,2.41856
1200034,2.26835
1600033,2.34443
200030,2.15102
800034,2.34544
2100022,2.09615
600032,2.14311
400034,2.40365
1700023,2.12812
1500022,2.07647
1000033,2.09555
1800035,2.3584
1400036,2.55233
1100022,1.78927
33,2.28325
700025,2.07334
1300026,2.18005
1900023,1.94951
100023,2.08303
1700024,2.21792
500025,2.16724
1200035,2.3543
900025,2.13043
1600034,2.35906
300023,2.13962
200031,2.08351
800035,2.38889
2000034,2.47356
600033,2.29424
2100023,2.16066
400035,2.46948
1800036,2.35146
1500023,2.15121
1000034,2.16352
700026,2.19888
1700025,2.23116
1300027,2.22485
1400037,2.72903
1100023,1.87106
34,2.35079
500026,2.2801
1900024,2.05221
100024,2.19061
1200036,2.3393
300024,2.24251
900026,2.27417
1600035,2.4487
800036,2.4202
2000035,2.56511
200032,2.14013
600034,2.33087
2100024,2.26624
1700026,2.3364
400036,2.44121
1500024,2.27509
1900025,2.03162
1800037,2.4913
700027,2.22176
1000035,2.26084
35,2.43273
500027,2.33596
1100024,1.97978
1300028,2.32612
100025,2.16236
1400038,2.7714
1200037,2.47967
300025,2.24861
1700027,2.39231
1600036,2.47191
2100025,2.25262
900027,2.2954
200033,2.31127
2000036,2.56706
800037,2.57129
1900026,2.15379
1500025,2.2707
600035,2.40991
400037,2.56911
1800038,2.52919
700028,2.30021
1100025,1.96134
500028,2.42338
100026,2.3374
1700028,2.47807
36,2.40734
1400039,2.87597
1000036,2.26735
1200038,2.51779
1900027,2.19395
1600037,2.59644
900028,2.37922
300026,2.32056
1300029,2.46819
2000037,2.7277
200034,2.37266
2100026,2.39476
1500026,2.42496
400038,2.62266
700029,2.45331
800038,2.59153
600036,2.40086
1700029,2.59256
1800039,2.59828
500029,2.53702
1400040,2.99327
1100026,2.10507
100027,2.37747
1000037,2.43073
37,2.59041
1200039,2.61514
1900028,2.27518
1600038,2.64291
300027,2.37713
1300030,2.55521
900029,2.52055
200035,2.45661
2000038,2.77027
2100027,2.44467
1500027,2.47264
1700030,2.64837
1400041,3.07594
700030,2.53296
600037,2.53226
400039,2.7088
800039,2.67115
1100027,2.1673
500030,2.60434
1800040,2.68522
100028,2.48395
1900029,2.3844
38,2.62152
1600039,2.72575
1000038,2.47541
1200040,2.73023
900030,2.57405
1300031,2.63838
1400042,3.17573
1700031,2.77929
2000039,2.87036
1500028,2.57981
300028,2.49144
700031,2.6306
200036,2.47632
2100028,2.55075
600038,2.55432
1100028,2.26649
800040,2.78794
500031,2.70557
400040,2.81244
100029,2.60351
1700032,2.85692
1800041,2.76712
1900030,2.45657
1000039,2.56709
39,2.72457
900031,2.67203
1400043,3.26451
1600040,2.82891
1300032,2.71267
1200041,2.81156
2000040,2.99275
1500029,2.71303
300029,2.61345
2100029,2.69551
700032,2.7153
200037,2.57902
600039,2.63235
1100029,2.41492
800041,2.84714
1700033,2.83374
500032,2.78788
1400044,3.23905
400041,2.88624
100030,2.68799
1900031,2.54359
900032,2.74345
1800042,2.85264
40,2.82752
1000040,2.69231
1300033,2.68408
1600041,2.88925
1200042,2.884
2000041,3.08024
300030,2.70342
1500030,2.78771
1700034,2.8981
700033,2.68561
200038,2.62196
2100030,2.77631
1100030,2.46952
1400045,3.32226
600040,2.74552
500033,2.75998
800042,2.93739
400042,2.98579
100031,2.77081
900033,2.717
1900032,2.63038
1800043,2.92793
1300034,2.79495
41,2.91092
1700035,2.90652
1600042,3.01993
1000041,2.75698
1200043,2.94609
2000042,3.18235
300031,2.78619
1500031,2.91226
700034,2.76559
500034,2.86157
200039,2.72988
1400046,3.34575
1700036,1.15046
1100031,2.58491
600041,2.83488
2100031,2.8894
800043,2.99533
400043,3.05471
900034,2.85193
1400047,1.01926
1700037,1.17585
100032,2.84897
1900033,2.5919
1700038,1.20998
1800044,2.90535
1300035,2.8158
300032,2.87171
1600043,3.08881
1000042,2.86081
1400048,1.03243
1200044,2.93427
2000043,3.26035
42,2.9846
200040,2.8356
1500032,3.01753
500035,2.89763
700035,2.80986
1300036,1.14386
1700039,1.2052
1100032,2.68538
1400049,0.961387
600042,2.91289
2100032,2.98359
900035,2.86884
800044,2.98172
400044,3.03554
500036,1.13215
700036,1.15656
100033,2.81994
1200045,3.02761
1900034,2.70219
1400050,0.964527
1300037,1.16784
900036,1.06332
1600044,3.07242
1400051,1.00143
300033,2.83499
200041,2.94044
500037,1.11298
2000044,3.24037
1500033,2.9814
1800045,2.99038
43,3.05059
1400052,1.15588
700037,1.0908
1000043,2.94575
1700040,1.23254
500038,1.20443
1100033,2.64383
700038,1.07491
1400053,1.25936
900037,1.0531
2100033,2.94833
400045,3.12428
100034,2.90297
800045,3.10173
1200046,3.04225
1300038,1.15459
600043,2.98535
1400054,1.28269
900038,1.06097
1900035,2.70094
1700041,1.25415
500039,1.19252
1600045,3.13827
300034,2.94993
1200047,1.19764
1400055,1.26213
2000045,3.3386
1900036,1.11715
1500034,3.07366
700039,1.1141
1800046,2.99151
1400056,1.36656
200042,3.0165
44,3.03315
1000044,2.92297
1300039,1.18668
1100034,2.76199
900039,1.16443
1400057,1.42454
100035,2.92584
1200048,1.13011
2100034,3.06196
1700042,1.33427
800046,3.11036
600044,2.96988
1400058,1.49058
400046,3.16051
500040,1.21788
1900037,1.07484
1600046,3.14778
700040,1.08837
100036,1.22402
1400059,1.57215
300035,2.97944
1800047,1.12862
1900038,1.09538
1200049,1.15865
1300040,1.22792
1600047,1.16811
1400060,1.56534
400047,1.04876
900040,1.12632
2000046,3.3585
1500035,3.10229
1200050,1.16009
1100035,2.76525
200043,3.08326
300036,1.19441
1400061,1.55493
1700043,1.40004
45,3.10002
1600048,1.10631
800047,1.10493
500041,1.2102
2100035,3.08447
1200051,1.11988
100037,1.2458
1400062,1.60532
1000045,3.02098
2000047,1.12429
1600049,1.05912
1100036,1.1547
700041,1.12598
1500036,1.04816
1800048,1.07471
1200052,1.22957
600045,3.04101
1600050,1.07632
1400063,1.57755
100038,1.15705
900041,1.19968
300037,1.27706
2100036,1.14745
1900039,1.00612
1600051,1.07304
400048,1.10559
1200053,1.23912
1400064,1.77284
800048,1.12142
1600052,1.19168
300038,1.29261
1700044,1.44811
1300041,1.22302
2000048,1.09475
500042,1.29618
1800049,1.15966
1500037,1.16333
1400065,1.91279
1600053,1.23307
1200054,1.26971
1100037,1.07957
700042,1.1718
46,3.11388
200044,3.06067
1500038,1.1576
1800050,1.12722
400049,1.03431
100039,1.17908
1400066,1.95678
2100037,1.15206
1100038,1.07112
1200055,1.25704
900042,1.30599
800049,1.01227
1900040,1.00021
400050,0.924666
1600054,1.26904
1800051,1.09828
2100038,1.16433
1000046,3.02247
300039,1.19416
1200056,1.28279
2000049,1.07993
47,1.10431
600046,3.08091
800050,0.954697
1700045,1.54973
500043,1.35214
1300042,1.26999
400051,0.983838
1800052,1.18039
1600055,1.27152
800051,0.959907
2000050,1.05398
1200057,1.30963
100040,1.14407
1000047,1.16422
400052,1.14901
600047,1.08204
48,1.08545
1500039,1.12587
700043,1.21808
1100039,1.12454
1600056,1.32405
800052,1.10887
2000051,1.063
900043,1.35099
1400067,1.78401
1700046,1.59681
1200058,1.38529
1800053,1.17743
1900041,1.04489
200045,3.16408
300040,1.21319
500044,1.34805
2000052,1.19854
800053,1.15285
1600057,1.304
1300043,1.32979
1200059,1.44763
1400068,2.11835
49,1.09356
400053,1.22787
800054,1.22705
1600058,1.32944
1000048,1.20311
600048,1.05481
2100039,1.16125
100041,1.1496
1500040,1.21859
1100040,1.14012
50,1.03786
1200060,1.47495
500045,1.46602
1700047,1.63821
900044,1.3973
700044,1.22557
400054,1.34302
1400069,2.14732
1800054,1.23816
800055,1.25096
2000053,1.23691
1600059,1.40396
1900042,1.10713
51,1.06246
300041,1.19372
400055,1.32346
1200061,1.51021
1800055,1.27756
1300044,1.35425
2000054,1.31898
800056,1.31516
1000049,1.13331
1400070,2.23423
1600060,1.45682
52,1.17644
200046,3.19156
600049,1.0609
400056,1.36541
500046,1.54462
1700048,1.69918
1200062,1.55913
1000050,1.10455
1800056,1.34186
100042,1.21688
2000055,1.32674
800057,1.36042
1100041,1.11886
1500041,1.25457
1600061,1.49456
2100040,1.17842
900045,1.47646
700045,1.34626
200047,1.10271
400057,1.39776
1200063,1.54693
600050,1.04062
1800057,1.34194
1900043,1.20083
300042,1.26212
2000056,1.38047
800058,1.42729
53,1.17884
500047,1.58754
1000051,1.11919
600051,1.10622
1700049,1.78061
1300045,1.43639
2000057,1.40463
1400071,1.94829
800059,1.50226
200048,0.981626
600052,1.1984
1000052,1.2371
100043,1.28808
1500042,1.32728
1600062,1.32619
2000058,1.47653
400058,1.33329
700046,1.4309
2100041,1.19281
800060,1.54627
1100042,1.21496
900046,1.53314
600053,1.24021
1400072,2.36934
500048,1.68629
1200064,1.5042
300043,1.30918
54,1.24014
1800058,1.31997
1900044,1.22034
1700050,1.88822
400059,1.47805
2000059,1.55222
1600063,1.52123
800061,1.55939
600054,1.28166
200049,1.08005
1300046,1.53645
55,1.30258
1000053,1.24985
1800059,1.52085
200050,1.07895
400060,1.50614
2000060,1.57368
100044,1.35715
500049,1.77804
56,1.33296
2100042,1.27376
1100043,1.25153
1500043,1.38372
200051,1.06568
300044,1.36332
1700051,1.88648
700047,1.48329
1400073,2.04468
400061,1.5358
1200065,1.57232
2000061,1.59767
57,1.36157
900047,1.55964
1000054,1.2896
600055,1.21658
800062,1.42214
1600064,1.45251
200052,1.19357
1900045,1.31257
400062,1.57737
1300047,1.52491
500050,1.88088
600056,1.31164
1800060,1.44711
1000055,1.36248
200053,1.24197
800063,1.55941
100045,1.46072
1700052,1.8177
400063,1.57595
600057,1.30696
2100043,1.3375
1000056,1.39858
1800061,1.57412
300045,1.4707
1100044,1.25435
1400074,2.08617
1500044,1.34719
2000062,1.44389
1200066,1.60595
58,1.29215
700048,1.57069
400064,1.77181
900048,1.65653
1600065,1.53308
600058,1.37247
1000057,1.41419
200054,1.2986
1900046,1.43435
500051,1.89894
2000063,1.61016
59,1.46615
1300048,1.59971
800064,1.55094
400065,1.89115
600059,1.44006
1000058,1.52408
100046,1.53633
1500045,1.44214
1700053,1.89945
60,1.47352
1800062,1.4141
200055,1.26576
2100044,1.36344
300046,1.54671
1100045,1.34893
600060,1.43727
1000059,1.57034
400066,1.94593
1400075,2.138
200056,1.36196
1600066,1.58762
1200067,1.63713
61,1.53242
700049,1.63776
1800063,1.59628
1900047,1.48114
600061,1.45942
1000060,1.54125
900049,1.72684
500052,1.85389
1500046,1.54684
2000064,1.57104
200057,1.40044
1300049,1.67682
800065,1.59487
100047,1.5274
600062,1.48313
1000061,1.59042
1700054,2.08423
300047,1.5856
1400076,2.1561
2100045,1.47439
1100046,1.45898
400067,1.74989
1600067,1.6374
600063,1.47301
1200068,1.71027
1000062,1.58903
62,1.39267
1900048,1.54618
200058,1.36028
1800064,1.50389
500053,1.9328
1500047,1.58176
700050,1.75834
900050,1.80056
2000065,1.65367
1000063,1.54738
800066,1.67007
1700055,2.10823
63,1.53682
100048,1.6284
200059,1.5444
1400077,2.11345
300048,1.69699
2100046,1.56755
1300050,1.80138
1100047,1.47879
400068,1.80125
600064,1.46605
200060,1.56694
1600068,1.71185
1200069,1.77141
1700056,2.18689
1900049,1.62362
1800065,1.57899
200061,1.55742
2000066,1.69363
500054,2.10364
1000064,1.50424
1500048,1.68409
800067,1.75193
1400078,2.18112
700051,1.77537
64,1.51122
900051,1.81747
100049,1.67938
300049,1.74161
1600069,1.81489
1000065,1.83302
1300051,1.82615
2100047,1.59805
400069,1.8451
600065,1.51882
65,1.78022
1100048,1.51736
1200070,1.8238
1000066,1.84513
1400079,2.36321
1900050,1.70505
1800066,1.62963
66,1.83842
1600070,1.88353
1700057,2.19828
2000067,1.75086
200062,1.4406
800068,1.81764
1500049,1.75885
900052,1.75165
500055,2.12242
100050,1.77541
300050,1.84223
1300052,1.74366
200063,1.5995
2100048,1.6885
600066,1.5462
400070,1.93541
1200071,1.82859
1100049,1.57989
1600071,1.9041
1000067,1.6596
1400080,2.43153
67,1.62765
700052,1.71586
1900051,1.69449
800069,1.86587
1800067,1.6693
2000068,1.82082
1700058,2.29785
1500050,1.83466
900053,1.80316
500056,2.19681
68,1.99729
100051,1.75378
300051,1.89221
1600072,1.95067
600067,1.57115
200064,1.54377
2100049,1.76753
1300053,1.79226
1400081,2.5311
400071,1.94287
1200072,1.82961
1000068,1.714
1100050,1.66875
1600073,1.98526
800070,1.92923
2000069,1.88303
1500051,1.84957
1900052,1.61939
700053,1.78036
900054,1.98412
1800068,1.73148
1700059,2.35878
600068,1.6432
69,1.79417
200065,1.60426
1400082,2.5431
500057,2.15249
1300054,1.95918
2100050,1.87433
300052,1.81831
100052,1.7446
400072,1.97643
800071,1.93109
1000069,1.73478
1200073,1.88178
1600074,2.0508
2000070,1.96181
1100051,1.6444
1500052,1.80731
600069,1.70979
1400083,2.7192
1900053,1.71497
1700060,2.44863
1800069,1.76922
200066,1.61968
900055,2.05352
70,1.86992
700054,1.93752
1300055,2.00406
2100051,1.88358
500058,2.26252
100053,1.83251
300053,1.87078
400073,2.02882
800072,1.95902
1200074,1.95747
1000070,1.79292
1600075,2.10716
1700061,2.5689
1100052,1.57781
600070,1.79627
1400084,2.76295
2000071,1.98946
1500053,1.86074
200067,1.67864
71,1.88993
700055,2.00173
900056,2.10343
1900054,1.87177
1800070,1.83379
100054,2.00474
300054,2.05896
2100052,1.81848
1300056,2.0769
500059,2.32312
400074,2.08887
800073,2.01416
1700062,2.62614
1400085,2.86659
1000071,1.84747
600071,1.83307
1200075,2.02561
1600076,2.12943
2000072,2.01412
1100053,1.62427
200068,1.72944
1500054,2.05015
72,1.87578
900057,2.11223
700056,2.08664
1800071,1.88054
2100053,1.89386
1700063,2.75116
100055,2.07282
300055,2.13549
1900055,1.95941
400075,2.14308
1400086,2.9832
1300057,2.03888
800074,2.0547
500060,2.41425
1000072,1.84577
200069,1.82362
2000073,2.06689
600072,1.88704
1600077,2.06111
1500055,2.13122
1100054,1.78272
1200076,2.05826
1700064,2.83034
73,1.94038
1400087,3.06771
900058,2.24958
2100054,2.08456
700057,2.06709
400076,2.18953
1800072,1.89647
1900056,2.059
300056,2.23361
1300058,2.15239
100056,2.17791
500061,2.53542
1000073,1.84439
200070,1.90483
2000074,2.12158
1700065,2.80493
600073,1.94662
1600078,2.15111
800075,2.08708
1500056,2.24864
1100055,1.87094
1400088,3.16689
74,1.97553
1200077,2.00017
2100055,2.15369
700058,2.19081
900059,2.27026
1900057,2.03667
1300059,2.20174
1800073,1.92752
300057,2.23447
400077,2.14917
100057,2.14697
1000074,1.87637
500062,2.60128
200071,1.91258
1700066,2.86824
2000075,2.17722
1400089,3.25344
1500057,2.23972
1600079,2.33616
800076,2.12476
600074,1.99743
75,2.01959
1100056,1.9709
1200078,2.0746
700059,2.21794
2100056,2.25243
300058,2.30151
1300060,2.30496
1900058,2.14927
900060,2.36182
400078,2.22631
1800074,1.97578
1700067,2.87947
200072,1.94714
100058,2.32103
1000075,1.92147
500063,2.69629
2000076,2.20328
1400090,3.22994
1500058,2.38782
1600080,2.35091
1700068,1.16681
600075,2.07615
76,2.03572
800077,2.06148
700060,2.30137
1200079,2.22617
2100057,2.2347
400079,2.39064
900061,2.50898
1100057,1.95043
1300061,2.45381
1900059,2.19492
200073,2.01082
300059,2.36415
1800075,2.01038
1700069,1.13564
1000076,1.91378
1400091,3.31153
500064,2.77869
100059,2.36544
2000077,2.14162
1500059,2.43758
1600081,2.43816
600076,2.10273
1700070,1.14054
700061,2.46145
77,2.00834
800078,2.12282
1200080,2.26273
400080,2.40885
1400092,3.33493
900062,2.56215
200074,2.04581
1900060,2.27572
1100058,2.09096
2100058,2.3715
300060,2.48462
1300062,2.53994
100060,2.4762
500065,2.74693
1800076,2.00478
1000077,1.84743
1700071,1.15406
2000078,2.22787
1600082,2.45997
1500060,2.54935
600077,2.05547
1400093,0.948716
78,2.10122
400081,2.47235
800079,2.29147
700062,2.54257
1700072,1.17312
900063,2.65286
2100059,2.42545
1200081,2.34859
1100059,2.15713
1300063,2.61691
200075,2.08949
100061,2.60304
1900061,2.39008
300061,2.61222
500066,2.84757
1000078,1.91858
1800077,1.92964
1500061,2.74743
1400094,0.9513
2000079,2.41227
1600083,2.58688
400082,2.44253
600078,2.13567
1400095,0.953267
79,2.27287
1200082,2.33248
1700073,1.25822
800080,2.34013
1400096,1.00476
700063,2.63157
200076,2.14308
2100060,2.53606
1100060,2.26325
100062,2.68708
900064,2.7253
1300064,2.69104
300062,2.70066
1400097,1.21775
1900062,2.45978
1000079,2.08409
500067,2.88656
1800078,2.02214
400083,2.57154
1500062,2.76843
1400098,1.32605
1600084,2.63383
2000080,2.46747
600079,2.29024
1200083,2.47508
1700074,1.34116
80,2.34058
100063,2.76445
800081,2.38318
700064,2.71321
200077,2.07891
1400099,1.34461
2100061,2.68915
900065,2.69602
1900063,2.54218
1100061,2.41914
300063,2.77339
1300065,2.66152
500068,1.11953
1000080,2.15309
400084,2.62605
1800079,2.18212
1600085,2.71671
500069,1.17617
1500063,2.88662
1700075,1.40056
2000081,2.55817
81,2.42348
600080,2.32573
1200084,2.51382
14000100,1.32164
700065,2.68194
1900064,2.62828
100064,2.84081
800082,2.4129
200078,2.13564
14000101,1.43092
300064,2.85773
1300066,2.77397
900066,2.83501
1100062,2.47005
2100062,2.76882
1800080,2.25852
400085,2.71062
1000081,2.24925
1700076,1.50936
500070,1.10005
